,name,link,site,zp
522,"Доработка типовых конфигураций в среде 1С:Предприятие 8.2/8.3 под новые задачи/ проекты. Написание дополнительных отчетов и...Высшее техническое образование. Наличие навыков программирования в среде 1С Предприятие 8.2. Знание типовых конфигурации 1С:Предприятие,1...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47054489?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,60 000 – 120 000 руб.
523,"Доработка функционала 1С (разработка новых модулей‚ программирование‚ подготовка нестандартных отчетов) по тех.заданиям. Оптимизация программного кода и запросов. Умение самостоятельной работы с проектами, разработка в 1С: Управление торговлей 11. Уверенные знания 1С: Управление торговлей 11. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47885332?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,60 000 – 120 000 руб.
524,"1) backend web разработка (support of legacy, Laravel). (2) frontnend web разработка (jquery/vuejs+vuex). (3) разработка мобильных приложений (REST API). (Опыт командной разработки ПО от 2-х лет.",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47637767?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,120 000 – 150 000 руб.
525,Осуществлять организационное и техническое руководство эксплуатацией и ремонтом компьютерной техники больницы. Осуществлять выбор программного средства (ПС) и инсталляцию его на...Желателен опыт работы в системе здравоохранения.,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47964111?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,32 000 – 37 000 руб.
526,"Разработка и сопровождение web-сервисов банка (сайт, redmine, корпоративный портал).Высшее, неоконченное высшее, среднее специальное образование. Стаж работы в профессиональной области не менее 1 года. Знание PHP, Javascript. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47699144?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 86 000 руб.
527,Работать в непосредственном взаимодействии с сотрудниками бухгалтерии. Основная задача: максимальная автоматизация бизнес процессов бухгалтерии. Постановка задач осуществляется главным бухгалтером или...Отличное знание встроенного языка 1С: Предприятие 8. - Опыт работы с конфигурацией 1С Бухгалтерия Предприятия. - Навыки работы с запросами...,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/46142713?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 86 000 руб.
528,Требования: законченное высшее техническое образование. Знание платформы на уровне сертификата «1С:Специалист по платформе»(наличие сертификатов будет конкурентным преимуществом). ,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47594650?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,35 000 – 85 000 руб.
529,"Создание новых экранов в системе. Поддержка ранее созданных экранов. Взаимодействие с Backend-разработчиком.Знание ASP.Net. Знание JQuery, TypeScript, Javascript, CSS3, HTML5. Понимание SVN. Умение верстать при необходимости.",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47687120?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,80 000 – 80 000 руб.
530,"Поддержка существующего функционала. ​Проектирование и разработка новых программных решений. Улучшение существующих программных модулей. Работа с современными стилями программирования с поддержкой...Опыт работы с Java, Spring​. Опыт работы с Node.js: Express Framework и Angular Framework (v2+). ​Практический опыт разработки...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47867256?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,200 000 – 300 000 руб.
531,"Программирование, разработка в среде «1С:Предприятие 8». Поддержка нетиповой конфигурации, реализация технических заданий. Участие в проектах.Высшее образование или студент последних курсов ВУЗа. Желательно знание и понимание принципов ведения бухгалтерского учета. Навыки программирования на платформе «1...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47657000?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,200 000 – 300 000 руб.
532,"Разработка и поддержка программного обеспечения выпускаемой продукции.Требуемый опыт работы: 3-5 лет. Высшее образование. Знание языков С и С++. Приветствуется опыт работы с Visual Studio, C++Builder. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47619905?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,200 000 – 300 000 руб.
